,player_id_otc,Team,team_id,Position,Role,Years,date_signed,year_signed,start_year,Total,APY,Guarantee,GPY,GP,total_guarantees,vested_guarantees,signing_bonus,option_bonus,roster_bonus,pergame_bonus,workout_bonus,incentives,FA,Status,contract_type,Accrued,height,weight,DOB,college,original_team_id,draft_year,draft_round,draft_pick,Notes,nfl_player_id,Name,season,player_id_pff,player,pos,overall,overall_rk,pass,run,receiving,passblock,runblock,passrush,rundefense,coverage,discipline,pass_snaps,receiving_snaps,passblock_snaps,run_snaps,runblock_snaps,rundefense_snaps,passrush_snaps,coverage_snaps,total_snaps,games
253,1842,Falcons,25,43DT,Defense,1,42810.0,2017,2017,8000000,8000000,7500000,7500000,93.8%,7500000,0,0,0,0,0,500000,2000000,2018,Active,UFA,2012,6-3,346.0,1990-08-18 00:00:00,Memphis,14,2012,1,11,"The Chiefs exercised the 5th year option on Dontari Poe. The option year is worth $6,146,000.  The option is guaranteed for injury and will become fully guaranteed on the 1st day of the 2016 League Year.",2533435,Dontari Poe,2015.0,7017.0,Dontari Poe,DI,78.2,37,\N,\N,\N,\N,\N,49.6,80.9,60.2,64.1,0.0,0.0,0.0,0.0,0.0,307.0,559.0,1.0,867.0,17.0
254,1847,Packers,23,34DT,Defense,3,,2016,2016,11250000,3750000,500000,166667,4.4%,500000,0,500000,0,1300000,2400000,600000,500000,2019,Active,UFA,2008,6-4,303.0,1987-06-21 00:00:00,Florida State,24,2008,5,152,"The Packers signed Letroy Guion to a three year $11.25 million contract on February 15, 2016. According to ESPN\'s Rob Demovsky, <a href=\""http://espn.go.com/blog/green-bay-packers/post/_/id/28038/packers-letroy-guion-will-have-to-earn-his-money-in-new-contract\"" target=\""_blank\"">Guion received a $500,000 signing bonus </a>which is the only guaranteed portion of the contract. Guion can earn up to $800,000 per year in gameday active roster bonuses. He also has $500,000 in offseason bonuses in 2016 and $800,000 in offseason roster bonuses in 2017. If selected to the Pro Bwol he can earn a $250,000 raise the following season.",1720,Letroy Guion,2015.0,4466.0,Letroy Guion,DI,74.5,65,\N,\N,\N,\N,\N,56.3,74.8,60,49.5,0.0,0.0,0.0,0.0,0.0,207.0,174.0,0.0,381.0,15.0
255,1855,Giants,17,S,Defense,1,42880.0,2017,2017,775000,775000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,6-1,207.0,1989-06-16 00:00:00,San Jose State,13,2012,0,0,,2532868,Duke Ihenacho,2015.0,7297.0,Duke Ihenacho,S,79.6,\N,\N,\N,\N,\N,\N,60,87.8,63.1,62.1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,1.0
256,2813,Panthers,26,WR,Offense,1,42801.0,2017,2017,690000,690000,0,0,0,0,0,0,0,0,0,0,0,2018,Active,SFA,2014,6-3,210.0,1990-05-09 00:00:00,Wofford,26,2012,0,0,,2535966,Brenton Bersin,2015.0,7516.0,Brenton Bersin,WR,70.3,\N,\N,60,69.3,\N,72.4,\N,\N,\N,68.0,0.0,44.0,0.0,0.0,57.0,0.0,0.0,0.0,101.0,8.0
257,1876,Lions,22,RB,Offense,1,,2017,2017,775000,775000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,5-10,223.0,1991-04-13 00:00:00,Miami,28,2013,6,189,,2540224,Mike James,2014.0,7970.0,Mike James,HB,66.1,\N,60,65.9,47.1,63.8,60,60,60,60,63.6,0.0,21.0,2.0,19.0,8.0,0.0,0.0,0.0,50.0,7.0
258,2146,Vikings,24,P,Special,2,42829.0,2017,2017,1565000,782500,0,0,0.0%,0,0,0,0,0,0,0,0,2019,Active,SFA,2013,6-3,188.0,1990-01-26 00:00:00,Boston College,21,2012,0,0,"Ryan Quigley signed a two year contract with the Vikings on April 3, 2017. We are estimating that both years are for the minimum. This is not a \""verified report\"" so please credit and link back to OTC if using this information.",0,Ryan Quigley,,,,,,,,,,,,,,,,,,,,,,,,,
259,2549,Jaguars,11,LS,Special,4,,2015,2016,3650000,912500,1150000,287500,31.5%,1150000,0,0,0,0,0,0,0,2020,Active,Extension,2013,6-0,233.0,1989-11-15 00:00:00,Alabama,11,2013,0,0,,0,Carson Tinker,,,,,,,,,,,,,,,,,,,,,,,,,
260,2546,Bills,1,CB,Defense,2,,2016,2016,1290000,645000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,5-9,179.0,1990-05-14 00:00:00,Charleston Southern,17,2013,0,0,,2541931,Charles James,2015.0,8120.0,Charles James,CB,75.3,\N,\N,\N,\N,\N,\N,57.3,79.2,74.5,69.7,0.0,0.0,0.0,0.0,0.0,33.0,4.0,119.0,156.0,7.0
261,2557,Patriots,2,LT,Offense,2,,2016,2016,2350000,1175000,250000,125000,10.6%,250000,0,250000,0,150000,400000,0,1400000,2018,Active,RFA,2013,6-6,321.0,1991-07-21 00:00:00,Texas Tech,22,2013,0,0,"LaAdrian Waddle signed a two year contract with the Patriots on March 9, 2016. Waddle received $250,000 in a signing bonus. He is eligible to earn up to $200,000 in per game roster bonuses. If Waddle is on the roster on the 3rd dy of the 2017 league yer he will ern a $150,000 roster bonus. Another $1.4 million in incentives is available.",0,LaAdrian Waddle,2015.0,8460.0,LaAdrian Waddle,T,29.2,77,\N,\N,\N,27.9,39.3,\N,\N,\N,38.2,0.0,0.0,277.0,0.0,138.0,0.0,0.0,0.0,415.0,9.0
262,1885,Falcons,25,RB,Offense,1,42814.0,2017,2017,690000,690000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2012,6-0,233.0,1990-10-18 00:00:00,UCLA,24,2012,0,0,,2534871,Derrick Coleman,2015.0,7377.0,Derrick Coleman,FB,46.4,\N,\N,60.9,56.7,43.6,55.4,\N,\N,\N,66.1,0.0,28.0,10.0,8.0,62.0,0.0,0.0,0.0,108.0,15.0
263,1890,Chargers,15,ILB,Defense,1,42829.0,2017,2017,1797000,1797000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,RFA,2014,6-2,234.0,1988-12-09 00:00:00,Idaho,32,2012,5,154,"Korey Toomer signed his 1 year, $1.797 million restricted free agent contract with the Chargers on April 4, 2017. There are no guarantees with a RFA tender.",2534567,Korey Toomer,2015.0,7147.0,Korey Toomer,LB,61.1,\N,\N,\N,\N,\N,\N,60,60,61.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
264,1829,Panthers,26,43DT,Defense,2,42810.0,2017,2017,2200000,1100000,200000,100000,9.1%,200000,0,200000,0,0,260000,50000,1000000,2019,Active,UFA,2010,6-1,310.0,1986-11-18 00:00:00,Mississippi State,2,2010,0,0,,2507837,Kyle Love,2015.0,5806.0,Kyle Love,DI,47.6,91,\N,\N,\N,\N,\N,49.8,61.7,61.3,49.9,0.0,0.0,0.0,0.0,0.0,130.0,256.0,5.0,391.0,18.0
265,1921,Giants,17,43DT,Defense,1,42894.0,2017,2017,775000,775000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,6-4,300.0,1988-01-04 00:00:00,Northwestern,8,2011,0,0,,2531031,Corbin Bryant,2015.0,6825.0,Corbin Bryant,DI,73.9,68,\N,\N,\N,\N,\N,55.7,74.3,54.7,82.2,0.0,0.0,0.0,0.0,0.0,293.0,344.0,16.0,653.0,16.0
266,1927,Saints,27,S,Defense,1,42825.0,2017,2017,855000,855000,180000,180000,21.1%,180000,0,80000,0,0,0,0,0,2018,Active,UFA,2011,5-11,195.0,1987-05-12 00:00:00,South Carolina State,25,2010,0,0,The Saints signed Rafael Bush to a one year contract.,2507817,Rafael Bush,2015.0,5779.0,Rafael Bush,S,44.8,\N,\N,\N,\N,\N,\N,60,46.9,47.4,63.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,21.0,1.0
267,1944,Steelers,8,TE,Offense,2,42804.0,2017,2017,2050000,1025000,235000,117500,11.5%,235000,0,0,0,0,0,0,0,2019,Active,UFA,2009,6-2,260.0,1987-08-26 00:00:00,Arkansas State,8,2009,7,241,"David Johnson signed a two year, $2.05 million contract with the Steelers on March 11, 2017. Johnson received a $235,000 signing bonus.",79589,David Johnson,2015.0,5165.0,David Johnson,FB,43.5,20,\N,60.9,47.6,80.2,41,\N,\N,\N,43.1,0.0,39.0,30.0,2.0,158.0,0.0,0.0,0.0,229.0,16.0
268,1958,Bengals,7,P,Special,5,,2013,2013,14000000,2800000,3200000,640000,22.9%,3200000,0,1600000,0,1600000,0,250000,0,2018,Active,UFA,2009,6-1,212.0,1985-07-16 00:00:00,Cincinnati,7,2009,5,142,,0,Kevin Huber,,,,,,,,,,,,,,,,,,,,,,,,,
269,1959,Bengals,7,43DE,Defense,1,42824.0,2017,2017,1400000,1400000,300000,300000,21.4%,300000,0,300000,0,0,100000,100000,500000,2018,Active,UFA,2008,6-2,275.0,1984-12-05 00:00:00,Alabama,17,2008,0,0,"Wallace Gilberry signed a one year, $1.4 million contract with the Bengals on March 30, 2017. Gilberry received a $300,000 signing bonus as part of the contract. $100,000 is paid on a per game basis and another $500,000 is available in incentives. Please note that this is not a \""verified report\"" so if using this data please cite OTC and place a link back to this page or cite the appropriate source.",1332,Wallace Gilberry,2015.0,4763.0,Wallace Gilberry,DI,47.2,95,\N,\N,\N,\N,\N,66.9,46.2,57.3,85.9,0.0,0.0,0.0,0.0,0.0,149.0,527.0,7.0,683.0,17.0
270,143,Cardinals,29,WR,Offense,1,,2016,2016,990000,495000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,SFA,2014,6-7,239.0,1989-10-23 00:00:00,Boston College,19,2013,0,0,,2541096,Ifeanyi Momah,,,,,,,,,,,,,,,,,,,,,,,,,
271,1968,Bengals,7,RB,Offense,1,42817.0,2017,2017,1150000,1150000,100000,100000,8.7%,100000,0,100000,0,0,100000,50000,300000,2018,Active,UFA,2010,5-10,211.0,1986-10-10 00:00:00,Virginia,5,2009,6,185,"Cedric Peerman signed a one year, $1.15 million contract with the Bengals. Peerman received a $100,000 signing bonus.",79629,Cedric Peerman,2014.0,5109.0,Cedric Peerman,HB,56.6,\N,60,55.4,64.1,71.2,60,60,60,60,62.8,0.0,20.0,7.0,14.0,3.0,0.0,0.0,0.0,44.0,7.0
272,2583,Bears,21,RB,Offense,1,42815.0,2017,2017,855000,855000,80000,80000,9.4%,80000,0,80000,0,0,0,0,0,2018,Active,UFA,2013,5-10,217.0,1990-07-07 00:00:00,Middle Tennessee State,30,2013,0,0,,2541544,Benny Cunningham,2015.0,8283.0,Benny Cunningham,HB,64.3,52,\N,56,79.6,71,\N,\N,\N,\N,69.4,0.0,165.0,69.0,39.0,12.0,0.0,0.0,0.0,285.0,16.0
273,1977,Bengals,7,43DT,Defense,2,,2016,2016,2300000,1150000,250000,125000,10.9%,250000,0,0,0,250000,0,150000,600000,2018,Active,UFA,2009,6-2,310.0,1985-11-29 00:00:00,Auburn,7,2008,3,77,"Pat Sims signed atwo year, $2.3 million contract with the Bengals on March 18. 2016. Sims received $250,000 guarateed. He can earn up to $600,000 in incentives.",786,Pat Sims,2015.0,4391.0,Pat Sims,DI,74.0,\N,\N,\N,\N,\N,\N,73.6,50.1,60,55.3,0.0,0.0,0.0,0.0,0.0,112.0,104.0,0.0,216.0,9.0
274,1980,Lions,22,S,Defense,5,,2013,2013,23500000,4700000,6250000,1250000,26.6%,7250000,1000000,5250000,0,1750000,0,0,0,2018,Active,UFA,2009,6-0,209.0,1986-01-15 00:00:00,New Mexico,9,2009,4,112,,71441,Glover Quin,2012.0,5035.0,Glover Quin,S,79.0,22,60,60,60,60,60,49.7,82.6,76,69.5,0.0,0.0,0.0,0.0,0.0,414.0,71.0,679.0,1164.0,18.0
275,1613,Saints,27,LS,Special,1,42901.0,2017,2017,900000,900000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2008,6-2,250.0,1983-01-29 00:00:00,Houston,23,2006,0,0,"Gafford signed a one year contract extension with the Kansas City Chiefs on June 15, 2017.",2506611,Thomas Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
276,2326,Redskins,20,S,Defense,2,,2016,2016,1450000,725000,0,0,0,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,6-0,205.0,1991-06-05 00:00:00,Florida,11,2013,6,169,,0,Joshua Evans,,,,,,,,,,,,,,,,,,,,,,,,,
277,1997,Steelers,8,LG,Offense,3,,2016,2016,9600000,3200000,2750000,916667,28.6%,2750000,0,2750000,0,0,0,0,0,2019,Active,UFA,2009,6-6,325.0,1986-01-07 00:00:00,Tennessee,8,2009,0,0,Ramon Foster signed a three year contract with the Pittsburgh Steelers worth $9.6 million. Foster received a $2.75 million signing bonus.,0,Ramon Foster,2015.0,5229.0,Ramon Foster,G,82.2,15,\N,\N,\N,85.7,79.3,\N,\N,\N,35.2,0.0,0.0,780.0,0.0,453.0,0.0,0.0,0.0,1233.0,18.0
278,2011,Falcons,25,LG,Offense,4,,2015,2015,23250000,5812500,5500000,1375000,23.7%,5500000,0,5500000,0,0,0,0,0,2019,Active,Other,2009,6-2,303.0,1986-05-15 00:00:00,Oregon State,1,2009,2,51,Andy Levitre rengeotiated his contract with the Falcons following a trade from the Titans. LeVitre\'s new contract is worth $23.25 million with $5.5 million guaranteed. The $5.5 million was paid in the form of a signing bonus.,0,Andy Levitre,2014.0,4974.0,Andy Levitre,G,77.3,29,60,60,60,80.7,77.1,60,60,60,26.8,0.0,0.0,626.0,0.0,362.0,0.0,0.0,0.0,988.0,16.0
279,1985,Chargers,15,LS,Special,4,42803.0,2017,2017,4410000,1102500,620000,155000,14.1%,620000,0,620000,0,0,0,0,0,2021,Active,UFA,2010,6-1,237.0,1986-05-29 00:00:00,Cincinnati,7,2010,0,0,"Mike Windt signed a four year, $4.421 million contract with the Chargers on March 8, 2017. Windt reportedy received a $620,000 signing bonus.",0,Mike Windt,,,,,,,,,,,,,,,,,,,,,,,,,
280,2039,Cardinals,29,K,Special,2,42806.0,2017,2017,6000000,3000000,1500000,750000,25.0%,1500000,0,1000000,0,500000,0,0,200000,2019,Active,UFA,1999,5-11,200.0,1975-01-23 00:00:00,Texas,16,1998,0,0,"Phil Dawson signed two year, $6 million contract with the Cardinals.  Dawson received a $1 million signing bonus.",0,Phil Dawson,,,,,,,,,,,,,,,,,,,,,,,,,
281,231,Buccaneers,28,LS,Special,1,42809.0,2017,2017,950000,950000,50000,50000,5.3%,50000,0,50000,0,0,0,0,0,2018,Active,SFA,2009,6-1,240.0,1985-07-31 00:00:00,Florida State,1,2009,0,0,"Garrison Sanborn signed a one year contract with the Buccaneers. We are estimating that Sanbron received a $50,000 signing bonus.",2507731,Garrison Sanborn,,,,,,,,,,,,,,,,,,,,,,,,,
282,2566,Panthers,26,43DE,Defense,2,42793.0,2017,2017,2700000,1350000,425000,212500,15.7%,425000,0,0,0,425000,480000,120000,1100000,2019,Active,UFA,2013,6-5,265.0,1990-01-18 00:00:00,USC,26,2013,0,0,,2539306,Wes Horton,2015.0,8484.0,Wes Horton,ED,47.1,\N,\N,\N,\N,\N,\N,52.5,46,60.2,51.8,0.0,0.0,0.0,0.0,0.0,50.0,104.0,1.0,155.0,8.0
283,2082,Bengals,7,ILB,Defense,3,,2016,2016,10500000,3500000,0,1000000,28.6%,3000000,0,0,0,3500000,600000,900000,1000000,2019,Active,UFA,2011,6-2,250.0,1987-09-06 00:00:00,Duke,7,2010,0,0,"Vincent Rey signed a $10.5 million contract with the Bengals on March 11, 2016. Rey received a $3 million roster bonus upon signing. If he is on the Bengas roster on the 5th day of the 2017 league year he will earn a $500,000 roster bonus. Another $200,000 per year is available as per game roster bonuses.",2507843,Vincent Rey,2015.0,5811.0,Vincent Rey,LB,44.5,69,\N,\N,\N,\N,\N,52.3,58,44.6,83.5,0.0,0.0,0.0,0.0,0.0,215.0,52.0,505.0,772.0,17.0
284,2283,Saints,27,QB,Offense,1,42899.0,2017,2017,775000,775000,0,0,0,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,6-3,223.0,1990-03-10 00:00:00,Syracuse,17,2013,4,110,,2539961,Ryan Nassib,2015.0,7892.0,Ryan Nassib,QB,67.3,\N,67.2,60,\N,\N,\N,\N,\N,\N,61.6,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
285,2483,Colts,10,CB,Defense,2,,2016,2016,1450000,725000,0,0,0,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,5-10,188.0,1990-09-04 00:00:00,Texas State,31,2013,0,0,"Darryl Morris signed a one year contract with the Jets. We are estimating he received  $75,000 signing bonus.",0,Darryl Morris,2015.0,8456.0,Darryl Morris,CB,65.1,\N,\N,\N,\N,\N,\N,60,56.5,65,65.9,0.0,0.0,0.0,0.0,0.0,47.0,1.0,50.0,98.0,7.0
286,2544,Falcons,25,RT,Offense,5,42695.0,2016,2017,31500000,6300000,7500000,1500000,23.8%,12500000,5000000,500000,0,6000000,800000,0,1500000,2022,Active,Extension,2013,6-7,307.0,1988-05-04 00:00:00,Valdosta State,25,2013,0,0,"Ryan Schraeder signed a five year contract extension worth $31.5 million with the Falcons. Contract details come <a href=\""http://www.espn.com/blog/atlanta-falcons/post/_/id/23839/falcons-ryan-schraeder-put-himself-in-drivers-seat\"">via a report from ESPN\'s Vaughn McClure</a>. Per McClure, Schraeder received a $500,000 signing bonus and $7.5 million that is fully guaranteed upon signing. Another $5 million will become fully guaranteed on the 5th day of the 2018 league year. There are per game active roster bonuses in the final four years of the contract. The maximum contract value is $33 million. On March 10, 2017 Schraeder restructured his contract by converting a $6 million roster bonus into a signing bonus. The move saved the Falcons $4.8 million in 2017 cap room and added $1.2 million in cap charges to each of the remaining seasons of the contract.",0,Ryan Schraeder,2015.0,8496.0,Ryan Schraeder,T,87.1,5,\N,\N,\N,88.8,77.1,\N,\N,\N,85.3,0.0,0.0,704.0,0.0,437.0,0.0,0.0,0.0,1141.0,16.0
287,2131,Giants,17,QB,Offense,2,42815.0,2017,2017,1950000,975000,100000,50000,5.1%,100000,0,0,0,0,0,0,0,2019,Active,UFA,2009,6-3,205.0,1986-05-15 00:00:00,San Diego,28,2008,5,160,,264,Josh Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
288,2506,Jaguars,11,LG,Offense,1,42808.0,2017,2017,875000,875000,100000,100000,11.4%,100000,0,100000,0,0,0,0,0,2018,Active,UFA,2013,6-4,305.0,1989-12-29 00:00:00,Michigan,31,2013,0,0,Patrick Omameh signed a one year contract with the Jaguars.,0,Patrick Omameh,2015.0,8277.0,Patrick Omameh,G,76.7,29,\N,\N,\N,45.9,84.8,\N,\N,\N,79.4,0.0,0.0,374.0,0.0,305.0,0.0,0.0,0.0,679.0,11.0
289,2796,Packers,23,P,Special,2,,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,6-1,210.0,1989-01-11 00:00:00,Buffalo,6,2013,0,0,,0,Jacob Schum,,,,,,,,,,,,,,,,,,,,,,,,,
290,5,Cardinals,29,LS,Special,2,,2016,2016,1535000,767500,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2012,6-5,230.0,1990-07-05 00:00:00,San Diego State,13,2012,0,0,"Aaron Brewer signed  one year, $760,000 contract with the Bears on March 17, 2016.",2535529,Aaron Brewer,,,,,,,,,,,,,,,,,,,,,,,,,
291,2220,Cowboys,18,CB,Defense,2,,2016,2016,1450000,725000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,5-9,195.0,1990-10-26 00:00:00,San Diego State,6,2013,3,68,,2539300,Leon McFadden,2014.0,7849.0,Leon McFadden,CB,72.7,\N,60,60,60,60,60,52.1,68.5,72.8,65.6,0.0,0.0,0.0,0.0,0.0,22.0,4.0,59.0,85.0,6.0
292,2208,Texans,9,WR,Offense,5,,2013,2013,15541700,3108340,14096696,2819339,90.7%,14096696,0,3926692,0,445004,0,0,0,2018,Active,Drafted,2013,6-1,218.0,1992-06-06 00:00:00,Clemson,9,2013,1,27,,2540165,DeAndre Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,
293,2196,Dolphins,3,WR,Offense,4,42804.0,2017,2017,32000000,8000000,16950000,4237500,53.0%,18950000,2000000,7000000,0,0,0,100000,0,2021,Active,UFA,2013,6-0,194.0,1992-04-22 00:00:00,Oklahoma,27,2013,5,144,"Kenny Stills signed a four year, $32 million contract with the Dolphins on March 10, 2017. Stills received $18.95 million in guarantees, $16.95 million of which are guaranteed upon signing. Stills received a $7 million signing bonus.",2540202,Kenny Stills,2015.0,7926.0,Kenny Stills,WR,61.5,85,\N,60,57.1,\N,71.6,\N,\N,\N,85.2,0.0,431.0,0.0,0.0,175.0,0.0,0.0,0.0,606.0,16.0
294,2191,Eagles,19,RG,Offense,1,42803.0,2017,2017,1510000,1510000,500000,500000,33.1%,500000,0,500000,0,0,250000,0,1250000,2018,Active,UFA,2013,6-2,323.0,1991-09-14 00:00:00,Alabama,12,2013,1,10,Chance Warmack signed a one year contract with the Eagles worth $1.51 million.,0,Chance Warmack,2015.0,7791.0,Chance Warmack,G,70.3,41,\N,\N,\N,74,68.9,\N,\N,\N,82.3,0.0,0.0,538.0,0.0,301.0,0.0,0.0,0.0,839.0,14.0
295,2200,Giants,17,LG,Offense,5,,2013,2013,17166898,3433380,16727128,3345426,97.4%,16727128,0,4449744,0,385770,0,0,0,2018,Active,Drafted,2013,6-5,301.0,1990-08-15 00:00:00,Syracuse,17,2013,1,19,,0,Justin Pugh,,,,,,,,,,,,,,,,,,,,,,,,,
296,2207,Vikings,24,43DE,Defense,1,42809.0,2017,2017,3750000,3750000,1600000,1600000,42.7%,1600000,0,1600000,0,0,500000,150000,1250000,2018,Active,UFA,2013,6-4,285.0,1990-07-24 00:00:00,UCLA,23,2013,1,26,"Datone Jones signed a one year, $3.75 million contract with the Vikings. Jones received a $1.6 million signing bonus as part of the contract. He has $500,000 tied to being active on gameday and up to $1.25 million in additional performance based incentives.",2539325,Datone Jones,2015.0,7807.0,Datone Jones,ED,73.7,53,\N,\N,\N,\N,\N,70.9,71.9,60.8,42.2,0.0,0.0,0.0,0.0,0.0,115.0,312.0,4.0,431.0,17.0
297,2206,Vikings,24,CB,Defense,5,,2013,2013,15832502,3166500,14362979,2872596,90.7%,14362979,0,4057456,0,390000,0,100000,0,2018,Active,Drafted,2013,6-1,210.0,1990-06-19 00:00:00,Florida State,24,2013,1,25,,2540155,Xavier Rhodes,,,,,,,,,,,,,,,,,,,,,,,,,
298,2610,Vikings,24,43DT,Defense,5,,2013,2013,14833200,2966640,13326900,2665380,89.9%,13326900,0,4253600,0,465000,0,100000,0,2018,Active,Drafted,2013,6-3,305.0,1991-05-28 00:00:00,Florida,24,2013,1,23,,2540150,Sharrif Floyd,,,,,,,,,,,,,,,,,,,,,,,,,
299,2212,Cowboys,18,C,Offense,6,,2016,2018,56400000,9400000,18162822,3027137,32.2%,28162822,10000000,3250000,0,0,0,0,0,2024,Active,Extension,2013,6-3,311.0,1991-03-18 00:00:00,Wisconsin,18,2013,1,31,"Travis Frederick signed a $54.6 million contract with the Dallas Cowboys on August 14, 2016. Frederick\'s contract contains $28.16 million in guarantees of which $18.16 million is guaranteed upon signing. Frederick received a $3.25 million signing bonus. On February 21, 2017, Frederick converted $12.925 million of his base salary to a signing bonus to create $10.34 million in cap space.",0,Travis Frederick,2015.0,7812.0,Travis Frederick,C,88.5,1,\N,\N,\N,87.2,84.5,\N,\N,\N,78.3,0.0,0.0,622.0,0.0,428.0,0.0,0.0,0.0,1050.0,16.0
300,2199,49ers,31,S,Defense,5,,2013,2013,14156754,2831351,14156754,2831351,100.0%,14156754,0,4547820,0,0,0,0,0,2018,Active,Drafted,2013,6-1,213.0,1991-12-10 00:00:00,LSU,31,2013,1,18,,2540152,Eric Reid,,,,,,,,,,,,,,,,,,,,,,,,,
301,2189,Rams,30,WR,Offense,4,,2016,2018,42222004,10555501,17000000,4250000,40.3%,28500000,11500000,0,0,20888889,0,0,14000000,2022,Active,Extension,2013,5-8,176.0,1991-03-15 00:00:00,West Virginia,30,2013,1,8,"Tavon Austin signed a 4 year, $42 million contract extension with the Rams in 2016. Austin received $17 million in full guarantees and $28.5 million in total guarantees.",2539336,Tavon Austin,2015.0,7789.0,Tavon Austin,WR,76.0,41,\N,74.4,55.3,\N,74.5,\N,\N,\N,87.2,0.0,442.0,1.0,56.0,261.0,0.0,0.0,0.0,760.0,16.0
302,2184,Seahawks,32,43DE,Defense,1,42838.0,2017,2017,640000,640000,0,0,0,0,0,0,0,0,0,25000,0,2018R,Active,SFA,2013,6-6,260.0,1990-03-05 00:00:00,Oregon,3,2013,1,3,"Dion Jordan signed a one year, $640,000 contract with the Seahawks on April 13, 2017. According to Sheil Kapadia, <a href=\""https://twitter.com/SheilKapadia/status/854323578963210240\"">Jordan received a $25,000 workout bonus</a>.",2539288,Dion Jordan,2014.0,7785.0,Dion Jordan,ED,63.8,\N,60,60,60,60,60,55,47,74.1,77.9,0.0,0.0,0.0,0.0,0.0,79.0,105.0,39.0,223.0,10.0
